year,month,city,place,rank,name,birth_place,association,dob,height,weight
1994,11,Fukuoka, Fukuoka International Center,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,11,Fukuoka, Fukuoka International Center,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,11,Fukuoka, Fukuoka International Center,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1969,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1969,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1969,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1969,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1969,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1969,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1956,05,Tokyo, Kuramae Kokugikan,Y1e,Yoshibayama,Hokkaido,Takashima,03.04.1920,179,143
1956,05,Tokyo, Kuramae Kokugikan,Y1e,Yoshibayama,Hokkaido,Takashima,03.04.1920,179,143
1956,05,Tokyo, Kuramae Kokugikan,Y1e,Yoshibayama,Hokkaido,Takashima,03.04.1920,179,143
1956,05,Tokyo, Kuramae Kokugikan,Y1e,Yoshibayama,Hokkaido,Takashima,03.04.1920,179,143
1956,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1956,09,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1956,09,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1956,09,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1956,09,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1968,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1968,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1968,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1968,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1968,03,Osaka, Osaka Municipal Gymnasium,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,03,Osaka, Osaka Municipal Gymnasium,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,03,Osaka, Osaka Municipal Gymnasium,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,03,Osaka, Osaka Municipal Gymnasium,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,143
1968,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,143
1968,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,143
1968,05,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,143
1968,01,Tokyo, Kuramae Kokugikan,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,01,Tokyo, Kuramae Kokugikan,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,01,Tokyo, Kuramae Kokugikan,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,01,Tokyo, Kuramae Kokugikan,Y1e,Sadanoyama,Nagasaki,Dewanoumi,18.02.1938,183,125
1968,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1968,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,134
1957,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1957,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1957,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1957,01,Tokyo, Kuramae Kokugikan,Y1e,Kagamisato,Aomori,Tokitsukaze,30.04.1923,174,162
1957,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1957,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1957,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1957,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1957,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,11,Fukuoka, Fukuoka Sports Center,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,11,Fukuoka, Fukuoka Sports Center,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,11,Fukuoka, Fukuoka Sports Center,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1957,11,Fukuoka, Fukuoka Sports Center,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1995,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,224
1995,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,224
1995,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,224
1995,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,224
1995,11,Fukuoka, Fukuoka International Center,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,11,Fukuoka, Fukuoka International Center,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,11,Fukuoka, Fukuoka International Center,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,11,Fukuoka, Fukuoka International Center,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,01,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,01,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,01,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,01,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,186,141
1995,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,09,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,09,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,09,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1995,09,Tokyo, Ryogoku Kokugikan,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,147
1961,05,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,05,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,05,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,05,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,01,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,01,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,01,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,01,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,09,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,09,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,09,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,09,Tokyo, Kuramae Kokugikan,Y1e,Asashio,Hyogo,Takasago,13.11.1929,189,145
1961,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1961,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,09,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,01,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,01,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,01,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,01,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1959,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1959,05,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1966,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,09,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1966,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1966,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1966,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1966,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,124
1966,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,139
1966,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,139
1966,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,139
1966,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,188,139
1992,11,Fukuoka, Fukuoka International Center,O1e,Konishiki,U.S.A.,Takasago,31.12.1963,187,264
1992,11,Fukuoka, Fukuoka International Center,O1e,Konishiki,U.S.A.,Takasago,31.12.1963,187,264
1992,11,Fukuoka, Fukuoka International Center,O1e,Konishiki,U.S.A.,Takasago,31.12.1963,187,264
1992,11,Fukuoka, Fukuoka International Center,O1e,Konishiki,U.S.A.,Takasago,31.12.1963,187,264
1992,05,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,150
1992,05,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,150
1992,05,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,150
1992,05,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,150
1992,01,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,01,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,01,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,01,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,07,Nagoya, Aichi Prefectural Gymnasium,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1992,07,Nagoya, Aichi Prefectural Gymnasium,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1992,07,Nagoya, Aichi Prefectural Gymnasium,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1992,07,Nagoya, Aichi Prefectural Gymnasium,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1992,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,147
1992,09,Tokyo, Ryogoku Kokugikan,O1e,Kirishima,Kagoshima,Izutsu,03.04.1959,187,127
1992,09,Tokyo, Ryogoku Kokugikan,O1e,Kirishima,Kagoshima,Izutsu,03.04.1959,187,127
1992,09,Tokyo, Ryogoku Kokugikan,O1e,Kirishima,Kagoshima,Izutsu,03.04.1959,187,127
1992,09,Tokyo, Ryogoku Kokugikan,O1e,Kirishima,Kagoshima,Izutsu,03.04.1959,187,127
2008,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,09,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,09,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,09,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,09,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,11,Fukuoka, Fukuoka International Center,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,11,Fukuoka, Fukuoka International Center,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,11,Fukuoka, Fukuoka International Center,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,11,Fukuoka, Fukuoka International Center,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192.6,153.2
2008,01,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192,152.9
2008,01,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192,152.9
2008,01,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192,152.9
2008,01,Tokyo, Ryogoku Kokugikan,Y1e,Hakuho,Mongolia,Miyagino,11.03.1985,192,152.9
2008,05,Tokyo, Ryogoku Kokugikan,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,05,Tokyo, Ryogoku Kokugikan,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,05,Tokyo, Ryogoku Kokugikan,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2008,05,Tokyo, Ryogoku Kokugikan,Y1e,Asashoryu,Mongolia,Takasago,27.09.1980,184,148
2001,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,161
2001,03,Osaka, Osaka Municipal Gymnasium,Y1e,Takanohana,Tokyo,Futagoyama,12.08.1972,185,161
