year,month,city,place,rank,name,birth_place,association,dob,height,weight
1969,03,Osaka, Osaka Municipal Gymnasium,J1e,Asaarashi,Fukui,Takasago,08.07.1943,183,110
1969,03,Osaka, Osaka Municipal Gymnasium,J1e,Asaarashi,Fukui,Takasago,08.07.1943,183,110
1969,03,Osaka, Osaka Municipal Gymnasium,J1e,Asaarashi,Fukui,Takasago,08.07.1943,183,110
1969,01,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,175,97
1969,01,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,175,97
1969,01,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,175,97
1969,01,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,175,97
1969,05,Tokyo, Kuramae Kokugikan,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,176,106
1969,05,Tokyo, Kuramae Kokugikan,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,176,106
1969,05,Tokyo, Kuramae Kokugikan,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,176,106
1969,05,Tokyo, Kuramae Kokugikan,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,176,106
1969,11,Fukuoka, Fukuoka Sports Center,J1e,Daisetsu,Hokkaido,Miyagino,30.11.1944,177,106
1969,11,Fukuoka, Fukuoka Sports Center,J1e,Daisetsu,Hokkaido,Miyagino,30.11.1944,177,106
1969,11,Fukuoka, Fukuoka Sports Center,J1e,Daisetsu,Hokkaido,Miyagino,30.11.1944,177,106
1969,11,Fukuoka, Fukuoka Sports Center,J1e,Daisetsu,Hokkaido,Miyagino,30.11.1944,177,106
1956,05,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1956,05,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1956,05,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1956,05,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1956,03,Osaka, Osaka Municipal Gymnasium,J1e,Yoshiiyama,Fukuoka,Dewanoumi,13.03.1924,182,92
1956,03,Osaka, Osaka Municipal Gymnasium,J1e,Yoshiiyama,Fukuoka,Dewanoumi,13.03.1924,182,92
1956,03,Osaka, Osaka Municipal Gymnasium,J1e,Yoshiiyama,Fukuoka,Dewanoumi,13.03.1924,182,92
1956,03,Osaka, Osaka Municipal Gymnasium,J1e,Yoshiiyama,Fukuoka,Dewanoumi,13.03.1924,182,92
1956,01,Tokyo, Kuramae Kokugikan,J1e,Hiodoshi,Akita,Nishikijima,22.08.1922,179,120
1956,01,Tokyo, Kuramae Kokugikan,J1e,Hiodoshi,Akita,Nishikijima,22.08.1922,179,120
1956,01,Tokyo, Kuramae Kokugikan,J1e,Hiodoshi,Akita,Nishikijima,22.08.1922,179,120
1956,01,Tokyo, Kuramae Kokugikan,J1e,Hiodoshi,Akita,Nishikijima,22.08.1922,179,120
1956,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1956,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1956,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1956,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1968,11,Fukuoka, Fukuoka Sports Center,J1e,Wakamiyama,Toyama,Tatsunami,16.04.1943,177,165
1968,11,Fukuoka, Fukuoka Sports Center,J1e,Wakamiyama,Toyama,Tatsunami,16.04.1943,177,165
1968,11,Fukuoka, Fukuoka Sports Center,J1e,Wakamiyama,Toyama,Tatsunami,16.04.1943,177,165
1968,11,Fukuoka, Fukuoka Sports Center,J1e,Wakamiyama,Toyama,Tatsunami,16.04.1943,177,165
1968,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,175.5,105
1968,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,175.5,105
1968,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,175.5,105
1968,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochiisami,Aomori,Kasugano,02.10.1947,175.5,105
1968,05,Tokyo, Kuramae Kokugikan,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,185.8,104
1968,05,Tokyo, Kuramae Kokugikan,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,185.8,104
1968,05,Tokyo, Kuramae Kokugikan,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,185.8,104
1968,05,Tokyo, Kuramae Kokugikan,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,185.8,104
1968,01,Tokyo, Kuramae Kokugikan,J1e,Asaoka,Hyogo,Takasago,20.06.1941,174,125
1968,01,Tokyo, Kuramae Kokugikan,J1e,Asaoka,Hyogo,Takasago,20.06.1941,174,125
1968,01,Tokyo, Kuramae Kokugikan,J1e,Asaoka,Hyogo,Takasago,20.06.1941,174,125
1968,01,Tokyo, Kuramae Kokugikan,J1e,Asaoka,Hyogo,Takasago,20.06.1941,174,125
1968,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,182,106
1968,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,182,106
1968,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,182,106
1968,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daimonji,Kyoto,Nishonoseki,21.02.1940,182,106
1968,09,Tokyo, Kuramae Kokugikan,J1e,Asasegawa,Osaka,Isegahama,04.05.1942,174.5,133
1968,09,Tokyo, Kuramae Kokugikan,J1e,Asasegawa,Osaka,Isegahama,04.05.1942,174.5,133
1968,09,Tokyo, Kuramae Kokugikan,J1e,Asasegawa,Osaka,Isegahama,04.05.1942,174.5,133
1968,09,Tokyo, Kuramae Kokugikan,J1e,Asasegawa,Osaka,Isegahama,04.05.1942,174.5,133
1957,01,Tokyo, Kuramae Kokugikan,J1e,Azumaumi,Tokyo,Araiso,14.03.1924,174,166
1957,01,Tokyo, Kuramae Kokugikan,J1e,Azumaumi,Tokyo,Araiso,14.03.1924,174,166
1957,01,Tokyo, Kuramae Kokugikan,J1e,Azumaumi,Tokyo,Araiso,14.03.1924,174,166
1957,01,Tokyo, Kuramae Kokugikan,J1e,Azumaumi,Tokyo,Araiso,14.03.1924,174,166
1957,05,Tokyo, Kuramae Kokugikan,J1e,Kiunzan,Niigata,Oitekaze,02.01.1932,180,81
1957,05,Tokyo, Kuramae Kokugikan,J1e,Kiunzan,Niigata,Oitekaze,02.01.1932,180,81
1957,05,Tokyo, Kuramae Kokugikan,J1e,Kiunzan,Niigata,Oitekaze,02.01.1932,180,81
1957,05,Tokyo, Kuramae Kokugikan,J1e,Kiunzan,Niigata,Oitekaze,02.01.1932,180,81
1957,03,Osaka, Osaka Municipal Gymnasium,J1e,Koinose,Ehime,Asahiyama,21.01.1930,170,105
1957,03,Osaka, Osaka Municipal Gymnasium,J1e,Koinose,Ehime,Asahiyama,21.01.1930,170,105
1957,03,Osaka, Osaka Municipal Gymnasium,J1e,Koinose,Ehime,Asahiyama,21.01.1930,170,105
1957,03,Osaka, Osaka Municipal Gymnasium,J1e,Koinose,Ehime,Asahiyama,21.01.1930,170,105
1957,09,Tokyo, Kuramae Kokugikan,J1e,Atagoyama,Ehime,Takasago,11.01.1936,177,117
1957,09,Tokyo, Kuramae Kokugikan,J1e,Atagoyama,Ehime,Takasago,11.01.1936,177,117
1957,09,Tokyo, Kuramae Kokugikan,J1e,Atagoyama,Ehime,Takasago,11.01.1936,177,117
1957,09,Tokyo, Kuramae Kokugikan,J1e,Atagoyama,Ehime,Takasago,11.01.1936,177,117
1957,11,Fukuoka, Fukuoka Sports Center,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1957,11,Fukuoka, Fukuoka Sports Center,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1957,11,Fukuoka, Fukuoka Sports Center,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1957,11,Fukuoka, Fukuoka Sports Center,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1995,03,Osaka, Osaka Municipal Gymnasium,J1e,Tokitsunada,Tokushima,Tokitsukaze,02.08.1969,188,174
1995,03,Osaka, Osaka Municipal Gymnasium,J1e,Tokitsunada,Tokushima,Tokitsukaze,02.08.1969,188,174
1995,03,Osaka, Osaka Municipal Gymnasium,J1e,Tokitsunada,Tokushima,Tokitsukaze,02.08.1969,188,174
1995,03,Osaka, Osaka Municipal Gymnasium,J1e,Tokitsunada,Tokushima,Tokitsukaze,02.08.1969,188,174
1995,05,Tokyo, Ryogoku Kokugikan,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,185,131
1995,05,Tokyo, Ryogoku Kokugikan,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,185,131
1995,05,Tokyo, Ryogoku Kokugikan,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,185,131
1995,05,Tokyo, Ryogoku Kokugikan,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,185,131
1995,11,Fukuoka, Fukuoka International Center,J1e,Kushimaumi,Wakayama,Dewanoumi,06.08.1965,187,192
1995,11,Fukuoka, Fukuoka International Center,J1e,Kushimaumi,Wakayama,Dewanoumi,06.08.1965,187,192
1995,11,Fukuoka, Fukuoka International Center,J1e,Kushimaumi,Wakayama,Dewanoumi,06.08.1965,187,192
1995,11,Fukuoka, Fukuoka International Center,J1e,Kushimaumi,Wakayama,Dewanoumi,06.08.1965,187,192
1995,01,Tokyo, Ryogoku Kokugikan,J1e,Asanosho,Kanagawa,Wakamatsu,23.12.1969,185,139
1995,01,Tokyo, Ryogoku Kokugikan,J1e,Asanosho,Kanagawa,Wakamatsu,23.12.1969,185,139
1995,01,Tokyo, Ryogoku Kokugikan,J1e,Asanosho,Kanagawa,Wakamatsu,23.12.1969,185,139
1995,01,Tokyo, Ryogoku Kokugikan,J1e,Asanosho,Kanagawa,Wakamatsu,23.12.1969,185,139
1995,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oginohana,Chiba,Dewanoumi,18.11.1967,187,137
1995,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oginohana,Chiba,Dewanoumi,18.11.1967,187,137
1995,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oginohana,Chiba,Dewanoumi,18.11.1967,187,137
1995,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oginohana,Chiba,Dewanoumi,18.11.1967,187,137
1995,09,Tokyo, Ryogoku Kokugikan,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,180,149
1995,09,Tokyo, Ryogoku Kokugikan,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,180,149
1995,09,Tokyo, Ryogoku Kokugikan,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,180,149
1995,09,Tokyo, Ryogoku Kokugikan,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,180,149
1961,05,Tokyo, Kuramae Kokugikan,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1961,05,Tokyo, Kuramae Kokugikan,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1961,05,Tokyo, Kuramae Kokugikan,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1961,05,Tokyo, Kuramae Kokugikan,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1961,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakakoma,Akita,Hanakago,20.04.1937,170,83
1961,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakakoma,Akita,Hanakago,20.04.1937,170,83
1961,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakakoma,Akita,Hanakago,20.04.1937,170,83
1961,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakakoma,Akita,Hanakago,20.04.1937,170,83
1961,01,Tokyo, Kuramae Kokugikan,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1961,01,Tokyo, Kuramae Kokugikan,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1961,01,Tokyo, Kuramae Kokugikan,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1961,01,Tokyo, Kuramae Kokugikan,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1961,11,Fukuoka, Fukuoka Sports Center,J1e,Daitenryu,Saga,Nishonoseki,13.10.1928,181,102
1961,11,Fukuoka, Fukuoka Sports Center,J1e,Daitenryu,Saga,Nishonoseki,13.10.1928,181,102
1961,11,Fukuoka, Fukuoka Sports Center,J1e,Daitenryu,Saga,Nishonoseki,13.10.1928,181,102
1961,11,Fukuoka, Fukuoka Sports Center,J1e,Daitenryu,Saga,Nishonoseki,13.10.1928,181,102
1961,09,Tokyo, Kuramae Kokugikan,J1e,Naruyama,Hyogo,Onogawa,27.11.1931,176,110
1961,09,Tokyo, Kuramae Kokugikan,J1e,Naruyama,Hyogo,Onogawa,27.11.1931,176,110
1961,09,Tokyo, Kuramae Kokugikan,J1e,Naruyama,Hyogo,Onogawa,27.11.1931,176,110
1961,09,Tokyo, Kuramae Kokugikan,J1e,Naruyama,Hyogo,Onogawa,27.11.1931,176,110
1961,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1961,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1961,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1961,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1959,09,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1959,09,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1959,09,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1959,09,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1959,03,Osaka, Osaka Municipal Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1959,03,Osaka, Osaka Municipal Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1959,03,Osaka, Osaka Municipal Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1959,03,Osaka, Osaka Municipal Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1959,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1959,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1959,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1959,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Yoshinomine,Aomori,Takashima,07.07.1931,173,96
1959,01,Tokyo, Kuramae Kokugikan,J1e,Tamahibiki,Oita,Nishonoseki,03.10.1935,178,98
1959,01,Tokyo, Kuramae Kokugikan,J1e,Tamahibiki,Oita,Nishonoseki,03.10.1935,178,98
1959,01,Tokyo, Kuramae Kokugikan,J1e,Tamahibiki,Oita,Nishonoseki,03.10.1935,178,98
1959,01,Tokyo, Kuramae Kokugikan,J1e,Tamahibiki,Oita,Nishonoseki,03.10.1935,178,98
1959,11,Fukuoka, Fukuoka Sports Center,J1e,Kiyonomori,Akita,Araiso,08.04.1935,183,92
1959,11,Fukuoka, Fukuoka Sports Center,J1e,Kiyonomori,Akita,Araiso,08.04.1935,183,92
1959,11,Fukuoka, Fukuoka Sports Center,J1e,Kiyonomori,Akita,Araiso,08.04.1935,183,92
1959,11,Fukuoka, Fukuoka Sports Center,J1e,Kiyonomori,Akita,Araiso,08.04.1935,183,92
1959,05,Tokyo, Kuramae Kokugikan,J1e,Narutoumi,Hyogo,Kasugano,01.01.1926,183,90
1959,05,Tokyo, Kuramae Kokugikan,J1e,Narutoumi,Hyogo,Kasugano,01.01.1926,183,90
1959,05,Tokyo, Kuramae Kokugikan,J1e,Narutoumi,Hyogo,Kasugano,01.01.1926,183,90
1959,05,Tokyo, Kuramae Kokugikan,J1e,Narutoumi,Hyogo,Kasugano,01.01.1926,183,90
1966,09,Tokyo, Kuramae Kokugikan,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174,112
1966,09,Tokyo, Kuramae Kokugikan,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174,112
1966,09,Tokyo, Kuramae Kokugikan,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174,112
1966,09,Tokyo, Kuramae Kokugikan,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174,112
1966,05,Tokyo, Kuramae Kokugikan,J1e,Tamaarashi,Hokkaido,Kataonami,01.08.1941,173,116
1966,05,Tokyo, Kuramae Kokugikan,J1e,Tamaarashi,Hokkaido,Kataonami,01.08.1941,173,116
1966,05,Tokyo, Kuramae Kokugikan,J1e,Tamaarashi,Hokkaido,Kataonami,01.08.1941,173,116
1966,05,Tokyo, Kuramae Kokugikan,J1e,Tamaarashi,Hokkaido,Kataonami,01.08.1941,173,116
1966,01,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1966,01,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1966,01,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1966,01,Tokyo, Kuramae Kokugikan,J1e,Wakanokuni,Gifu,Hanakago,04.04.1936,181,125
1966,11,Fukuoka, Fukuoka Sports Center,J1e,Kiminishiki,Chiba,Tatsunami,06.07.1937,177.4,120
1966,11,Fukuoka, Fukuoka Sports Center,J1e,Kiminishiki,Chiba,Tatsunami,06.07.1937,177.4,120
1966,11,Fukuoka, Fukuoka Sports Center,J1e,Kiminishiki,Chiba,Tatsunami,06.07.1937,177.4,120
1966,11,Fukuoka, Fukuoka Sports Center,J1e,Kiminishiki,Chiba,Tatsunami,06.07.1937,177.4,120
1966,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1966,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1966,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1966,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,181,119
1966,03,Osaka, Osaka Municipal Gymnasium,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1966,03,Osaka, Osaka Municipal Gymnasium,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1966,03,Osaka, Osaka Municipal Gymnasium,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1966,03,Osaka, Osaka Municipal Gymnasium,J1e,Kiyonomori,Akita,Isegahama,08.04.1935,183,92
1992,11,Fukuoka, Fukuoka International Center,J1e,Kyokugozan,Chiba,Oshima,18.09.1968,182,176
1992,11,Fukuoka, Fukuoka International Center,J1e,Kyokugozan,Chiba,Oshima,18.09.1968,182,176
1992,11,Fukuoka, Fukuoka International Center,J1e,Kyokugozan,Chiba,Oshima,18.09.1968,182,176
1992,11,Fukuoka, Fukuoka International Center,J1e,Kyokugozan,Chiba,Oshima,18.09.1968,182,176
1992,05,Tokyo, Ryogoku Kokugikan,J1e,Enazakura,Gifu,Oshiogawa,29.07.1960,181,134
1992,05,Tokyo, Ryogoku Kokugikan,J1e,Enazakura,Gifu,Oshiogawa,29.07.1960,181,134
1992,05,Tokyo, Ryogoku Kokugikan,J1e,Enazakura,Gifu,Oshiogawa,29.07.1960,181,134
1992,05,Tokyo, Ryogoku Kokugikan,J1e,Enazakura,Gifu,Oshiogawa,29.07.1960,181,134
1992,01,Tokyo, Ryogoku Kokugikan,J1e,Kenko,Osaka,Takadagawa,27.06.1967,189.4,128
1992,01,Tokyo, Ryogoku Kokugikan,J1e,Kenko,Osaka,Takadagawa,27.06.1967,189.4,128
1992,01,Tokyo, Ryogoku Kokugikan,J1e,Kenko,Osaka,Takadagawa,27.06.1967,189.4,128
1992,01,Tokyo, Ryogoku Kokugikan,J1e,Kenko,Osaka,Takadagawa,27.06.1967,189.4,128
1992,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,141
1992,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,141
1992,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,141
1992,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,141
1992,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,139
1992,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,139
1992,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,139
1992,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamakairiki,Tokyo,Kataonami,16.07.1966,183,139
1992,09,Tokyo, Ryogoku Kokugikan,J1e,Tachihikari,Chiba,Tomozuna,12.09.1963,195,152
1992,09,Tokyo, Ryogoku Kokugikan,J1e,Tachihikari,Chiba,Tomozuna,12.09.1963,195,152
1992,09,Tokyo, Ryogoku Kokugikan,J1e,Tachihikari,Chiba,Tomozuna,12.09.1963,195,152
1992,09,Tokyo, Ryogoku Kokugikan,J1e,Tachihikari,Chiba,Tomozuna,12.09.1963,195,152
2008,03,Osaka, Osaka Municipal Gymnasium,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,186,156.5
2008,03,Osaka, Osaka Municipal Gymnasium,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,186,156.5
2008,03,Osaka, Osaka Municipal Gymnasium,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,186,156.5
2008,03,Osaka, Osaka Municipal Gymnasium,J1e,Tosanoumi,Kochi,Isenoumi,16.02.1972,186,156.5
2008,09,Tokyo, Ryogoku Kokugikan,J1e,Bushuyama,Aomori,Musashigawa,21.05.1976,190,161
2008,09,Tokyo, Ryogoku Kokugikan,J1e,Bushuyama,Aomori,Musashigawa,21.05.1976,190,161
2008,09,Tokyo, Ryogoku Kokugikan,J1e,Bushuyama,Aomori,Musashigawa,21.05.1976,190,161
2008,09,Tokyo, Ryogoku Kokugikan,J1e,Bushuyama,Aomori,Musashigawa,21.05.1976,190,161
2008,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamawashi,Mongolia,Kataonami,16.11.1984,189,149
2008,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamawashi,Mongolia,Kataonami,16.11.1984,189,149
2008,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamawashi,Mongolia,Kataonami,16.11.1984,189,149
2008,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tamawashi,Mongolia,Kataonami,16.11.1984,189,149
2008,11,Fukuoka, Fukuoka International Center,J1e,Shimotori,Niigata,Tokitsukaze,18.03.1978,188,150
2008,11,Fukuoka, Fukuoka International Center,J1e,Shimotori,Niigata,Tokitsukaze,18.03.1978,188,150
2008,11,Fukuoka, Fukuoka International Center,J1e,Shimotori,Niigata,Tokitsukaze,18.03.1978,188,150
2008,11,Fukuoka, Fukuoka International Center,J1e,Shimotori,Niigata,Tokitsukaze,18.03.1978,188,150
2008,01,Tokyo, Ryogoku Kokugikan,J1e,Kasuganishiki,Chiba,Kasugano,22.08.1975,188,150.5
2008,01,Tokyo, Ryogoku Kokugikan,J1e,Kasuganishiki,Chiba,Kasugano,22.08.1975,188,150.5
2008,01,Tokyo, Ryogoku Kokugikan,J1e,Kasuganishiki,Chiba,Kasugano,22.08.1975,188,150.5
2008,01,Tokyo, Ryogoku Kokugikan,J1e,Kasuganishiki,Chiba,Kasugano,22.08.1975,188,150.5
2008,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakirin,Hyogo,Oguruma,21.09.1983,186.5,133
2008,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakirin,Hyogo,Oguruma,21.09.1983,186.5,133
2008,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakirin,Hyogo,Oguruma,21.09.1983,186.5,133
2008,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakirin,Hyogo,Oguruma,21.09.1983,186.5,133
2001,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamarikido,Tokyo,Kataonami,19.04.1974,185,136
2001,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamarikido,Tokyo,Kataonami,19.04.1974,185,136
2001,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamarikido,Tokyo,Kataonami,19.04.1974,185,136
2001,03,Osaka, Osaka Municipal Gymnasium,J1e,Tamarikido,Tokyo,Kataonami,19.04.1974,185,136
2001,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daishi,Ibaraki,Oshiogawa,23.08.1968,182,172
2001,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daishi,Ibaraki,Oshiogawa,23.08.1968,182,172
2001,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daishi,Ibaraki,Oshiogawa,23.08.1968,182,172
2001,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daishi,Ibaraki,Oshiogawa,23.08.1968,182,172
2001,01,Tokyo, Ryogoku Kokugikan,J1e,Tamanonada,Fukushima,Kataonami,15.09.1977,187,148.5
2001,01,Tokyo, Ryogoku Kokugikan,J1e,Tamanonada,Fukushima,Kataonami,15.09.1977,187,148.5
2001,01,Tokyo, Ryogoku Kokugikan,J1e,Tamanonada,Fukushima,Kataonami,15.09.1977,187,148.5
2001,01,Tokyo, Ryogoku Kokugikan,J1e,Tamanonada,Fukushima,Kataonami,15.09.1977,187,148.5
2001,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakosho,Hyogo,Matsugane,04.03.1975,185,178.5
2001,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakosho,Hyogo,Matsugane,04.03.1975,185,178.5
2001,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakosho,Hyogo,Matsugane,04.03.1975,185,178.5
2001,05,Tokyo, Ryogoku Kokugikan,J1e,Wakakosho,Hyogo,Matsugane,04.03.1975,185,178.5
2001,09,Tokyo, Ryogoku Kokugikan,J1e,Kobo,Kagoshima,Miyagino,18.08.1973,183,125.5
2001,09,Tokyo, Ryogoku Kokugikan,J1e,Kobo,Kagoshima,Miyagino,18.08.1973,183,125.5
